ID,External ID,Db Created Time,Created From,City Code,Facility ID,Category,Skill,Livo Unit,Professional Field,Status,Livo Review Status,Perks,Current Pending Claim,Current Accepted Claim,Details,Job Description,Meta Description,Salary Min,Salary Max,Salary Period,Payment Note,Contract Type,Start Date Type,Start Date,Contract Duration Type,End Date,Schedule Types,Schedule Details,Other Requirements,Is Internal,Publication Time,Cancellation Reason,Closed Reason,Closed By,Closed At,Display Prioritised,Agent Description
11,HUSR240945VCK,2024-09-04T14:28:59.039743,,MAD,58,ENF,MIDWIVES,DELIVERY_ROOM,MIDWIVES,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",8,0,"- Turnos de 12 horas de 9:00 a 21:00 y de 21:00 a 9:00.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Buscas una nueva oportunidad en uno de los hospitales más emblemáticos de Madrid? El Hospital Universitario San Rafael, con más de 130 años de historia, tiene una vacante para una matrona. En este centro, centrado en la persona, disfrutarás de un excelente ambiente laboral.

Qué buscamos
- Matrona con formación acreditada
- Disponibilidad para trabajar en turnos de 12 horas rotatorios (9:00 a 21:00 y 21:00 a 9:00)

Qué ofrecemos
- Contrato temporal
- Salario entre 34.000€ y al total anual
- Uniforme, parking y comidas incluidas

Si estás interesada en esta vacante de matrona en el Hospital Universitario San Rafael de Madrid, aplica en Livo. ¡No dejes pasar esta gran oportunidad!","Empleo de Matrona en Hospital San Rafael Madrid: contrato temporal, 34.000€, turnos de 12h. Incluye parking y comidas. ¡Aplica ahora!",34000.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",TEMPORAL,SPECIFIC_DATE,2024-09-30,ONE_MONTH,2024-09-30,FLEXIBLE,,,False,,,,,,False,
12,HUSR240969AXB,2024-09-04T14:39:38.438811,,MAD,58,ENF,ANESTHESIC_REANIMATION,OPERATING_ROOM_REA,VERSATILE,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",146,0,"- Postoperatorio del Área Quirúrgica y Cirugía Mayor Ambulatoria
-  De lunes a viernes con un fin de semana al mes en urgencia.
- Turnos Disponibles (mañana/tarde/noche) o tardes de 15:00 a 22:00.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Estás buscando una oportunidad emocionante en uno de los hospitales más prestigiosos de Madrid? ¡El Hospital Universitario San Rafael te espera! Ubicado en el corazón de la capital, este centro médico con más de 130 años de historia se centra en ofrecer una atención excepcional a sus pacientes.

Qué buscamos: Para nuestro equipo de Anestesia y Reanimación, buscamos a una enfermera/o con experiencia en el área postoperatoria y cirugía mayor ambulatoria. El puesto requiere disponibilidad para trabajar de lunes a viernes, con un fin de semana al mes en urgencias. Los turnos disponibles son de tarde (14:00h - 22:00h) o noche (22:00h - 06:00h).

Qué ofrecemos: En el Hospital Universitario San Rafael, ofrecemos un ambiente de trabajo inmejorable, donde el bienestar de nuestros profesionales es primordial. Además de un salario competitivo entre 32.000€ y 35.000€ anuales, disfrutarás de un contrato indefinido y beneficios adicionales como uniforme, aparcamiento y comida subvencionada. ¡Únete a nuestro equipo y sé parte de nuestra historia!

Aplica en Livo si estás interesada/o en formar parte de nuestro equipo y contribuir a brindar una atención médica excepcional en el Hospital Universitario San Rafael.","Enfermero/a para Anestesia en Hospital San Rafael: contrato indefinido, 32-35K€, turnos tarde/noche. ¡Únete a nuestro prestigioso equipo!",32000.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",PERMANENT,SPECIFIC_DATE,2024-11-12,,2024-11-12,"EVENING, NIGHT",,,False,,,,,,False,
13,HUSR240955KJK,2024-09-04T14:43:36.233277,,MAD,58,ENF,ANESTHESIC_REANIMATION,OPERATING_ROOM_REA,VERSATILE,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",114,0,"- Postoperatorio del Área Quirúrgica y Cirugía Mayor Ambulatoria
- De lunes a viernes con un fin de semana al mes en urgencia.
- Turnos disponibles (mañana/tarde/noche), o mañanas de 8 a 15.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Buscas estabilidad y un excelente ambiente de trabajo? En el prestigioso Hospital Universitario San Rafael de Madrid tenemos una oportunidad laboral que puede interesarte. Con más de 130 años de historia, este centro se enfoca en ofrecer una atención centrada en la persona.

Qué buscamos:
Precisamos incorporar una enfermera para el servicio de anestesia y reanimación en el área quirúrgica y cirugía mayor ambulatoria. La candidata idónea contará con formación y experiencia en el área de anestesia y reanimación postoperatoria. Se requiere disponibilidad para trabajar de lunes a viernes, con un fin de semana al mes en urgencias. Los turnos disponibles son mañana (8:00 a 15:00), tarde (14:00 a 22:00) y noche (22:00 a 06:00).

Qué ofrecemos:
Te brindaremos un contrato temporal con un salario competitivo entre 32.000 y al TOTAL, además de beneficios adicionales como uniforme, parking y comidas. Formar parte de nuestro equipo significa integrarte a un entorno laboral positivo y estimulante, donde tu desarrollo profesional será una prioridad.

Aplica en Livo si esta vacante de enfermera en anestesia y reanimación en el Hospital Universitario San Rafael se ajusta a tus expectativas. ¡Estamos deseosos de conocerte!","Enfermera para anestesia en Hospital San Rafael Madrid. Contrato temporal, 32.000€, turnos rotativos. ¡Únete a nuestro prestigioso equipo!",32000.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",TEMPORAL,SPECIFIC_DATE,2024-10-31,ONE_MONTH,2024-10-31,"EVENING, NIGHT",,,False,,,,,,False,
14,HUSR240958RRB,2024-09-04T14:54:27.782655,,MAD,58,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",41,0,"- Urgencias pediátricas
- Turnos de tardes / noches (5 tardes, 2 noches, 3 libres), cadencia repetida secuencialmente, pudiendo ser 4 tardes para ajustar horas trabajadas.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Estás buscando reforzar el equipo de enfermería del servicio de urgencias pediátricas en el Hospital Universitario San Rafael de Madrid? Esta histórica institución, con más de 130 años cuidando de los madrileños, te ofrece un excelente ambiente de trabajo centrado en la persona.

Qué buscamos:
Precisamos incorporar una enfermera especializada en urgencias pediátricas para cubrir una baja. Trabajarás a turnos rodados de tarde y noche siguiendo una cadencia de 5 tardes, 2 noches y 3 días libres, pudiendo ajustarse a 4 tardes para cuadrar el cómputo horario. El horario de tarde es de 14:00h a 22:00h y el nocturno de 22:00h a 06:00h.

Qué ofrecemos:
Contrato temporal con un salario bruto anual entre 29.500€ y 33.000€. Además, disfrutarás de uniforme de trabajo, plaza de aparcamiento y ticket restaurante subvencionado. Todo ello, en un ambiente inmejorable donde el cuidado a los pacientes es lo primero.

Si esta oferta se ajusta a tu perfil, no dudes en aplicar en Livo. ¡Te esperamos!","Únete al equipo de enfermería pediátrica en urgencias del Hospital San Rafael. Contrato temporal, turnos rodados y excelentes condiciones. ¡Aplica ya!",29500.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",LEAVE,SPECIFIC_DATE,2024-11-06,LESS_THAN_ONE_YEAR,2024-11-06,"EVENING, NIGHT",,,False,,,,,,False,
15,HUSR240998BLI,2024-09-04T14:56:55.647702,,MAD,58,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",39,0,"- Turnos tardes / noches (5 tardes, 2 noches, 3 libres), cadencia repetida secuencialmente, pudiendo ser 4 tardes para ajustar horas trabajadas.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Estás preparado para formar parte de uno de los hospitales con más historia de Madrid? El Hospital Universitario San Rafael, situado en la capital, busca incorporar a una enfermera para el área de Urgencias. Este centro, con más de 130 años de trayectoria, se centra en ofrecer una atención personalizada y de calidad a sus pacientes.

Qué buscamos:
Buscamos una enfermera titulada y con experiencia previa en el área de urgencias para unirse a nuestro equipo. La jornada laboral consiste en turnos de tarde y noche, con una rotación de 5 tardes, 2 noches y 3 días libres, que se repite secuencialmente. Los horarios son de 14:00h a 22:00h para los turnos de tarde y de 22:00h a 06:00h para los turnos de noche. Ocasionalmente, se podrá ajustar a 4 tardes para cumplir con las horas trabajadas.

Qué ofrecemos:
Te ofrecemos la oportunidad de trabajar en un hospital con una sólida trayectoria y un excelente ambiente laboral. El contrato será indefinido y el salario estará entre 29.500 y 32.000 euros brutos anuales. Además, disfrutarás de beneficios como uniforme, parking y comida subvencionada.

Si estás interesado en esta vacante de enfermería en el área de Urgencias del Hospital Universitario San Rafael en Madrid, aplica en Livo.","Únete como enfermera de Urgencias al Hospital San Rafael de Madrid. Contrato indefinido, salario 29.500-32.000€ y turnos rotativos. ¡Aplica ya!",29500.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",PERMANENT,SPECIFIC_DATE,2024-11-06,,2024-11-06,"EVENING, NIGHT",,,False,,,,,,False,
16,HUSR240922QHC,2024-09-04T15:02:44.409675,,MAD,58,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",36,0,"- Turnos tardes / noches (5 tardes, 2 noches, 3 libres), cadencia repetida secuencialmente, pudiendo ser 4 tardes para ajustar horas trabajadas.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Estás buscando una nueva oportunidad profesional en un entorno único? El Hospital Universitario San Rafael, situado en Madrid, busca incorporar a un/a enfermero/a para su unidad de hospitalización. Este prestigioso centro, con más de 130 años de historia centrada en el cuidado de las personas, te ofrece la oportunidad de formar parte de un equipo altamente cualificado y experimentado en cuidados paliativos.

Qué buscamos:
Para este puesto, buscamos a una persona con titulación de enfermería, con experiencia previa en el ámbito hospitalario y capacidad para trabajar en turnos rotatorios de tarde y noche. El horario de los turnos de tarde es de 14:00h a 22:00h, y el de los turnos de noche, de 22:00h a 06:00h. La rotación semanal consiste en 5 tardes, 2 noches y 3 días libres, pudiendo ajustarse a 4 tardes según las necesidades.

Qué ofrecemos:
En el Hospital Universitario San Rafael, te ofrecemos un entorno de trabajo agradable y un ambiente de equipo consolidado. Además, disfrutarás de un salario competitivo, entre 29.500€ y 35.000€ brutos anuales, y de una serie de beneficios adicionales, como uniforme, aparcamiento y comida subvencionada. El contrato será de duración determinada, con posibilidad de cobertura de bajas o renovación.

Si buscas un lugar donde desarrollar tu carrera profesional en un ambiente de calidad asistencial y compromiso con el paciente, aplica en Livo. ¡Te esperamos en el Hospital Universitario San Rafael!","Enfermero/a para Hospital San Rafael Madrid: turnos rotativos, 29.500-35.000€. Únete a nuestro equipo de cuidados paliativos. ¡Aplica ya!",29500.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",LEAVE,SPECIFIC_DATE,2024-11-06,LESS_THAN_ONE_YEAR,2024-11-06,"EVENING, NIGHT",,Experiencia en cuidados paliativos,False,,,,,,False,
17,HUSR240988ZPM,2024-09-04T15:13:06.327341,,MAD,58,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",39,0,"- Tardes / noches ( 5 tardes, 2 noches, 3 libres), cadencia repetida secuencialmente, pudiendo ser 4 tardes para ajustar horas trabajadas.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Estás preparado para formar parte de uno de los hospitales más emblemáticos de Madrid? En el Hospital Universitario San Rafael, con más de 130 años de historia, buscamos incorporar a un/a enfermero/a para su servicio de hospitalización de adultos en medicina interna. Un centro centrado en la persona y con un excelente ambiente de trabajo.

Qué buscamos:
Enfermero/a con experiencia en hospitalización de adultos en medicina interna. Es imprescindible tener la titulación de Enfermería.

Qué ofrecemos:
- Contrato indefinido.
- Jornada a turnos rotatorios de tardes y noches (5 tardes de 14:00h a 22:00h, 2 noches de 22:00h a 06:00h y 3 días libres). Posibilidad de ajuste a 4 tardes.
- Salario entre 29.500€ y el total legal.
- Beneficios sociales: uniforme, aparcamiento y comida.

Si crees que este puesto se ajusta a tu perfil y quieres desarrollar tu carrera profesional en un entorno excelente, aplica en Livo. ¡Te esperamos!","Únete al Hospital San Rafael: Oferta para enfermero/a en Medicina Interna. Contrato indefinido, turnos flexibles y 29.500€. ¡Aplica ya!",29500.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",PERMANENT,SPECIFIC_DATE,2024-11-06,,2024-11-06,"EVENING, NIGHT",,Experiencia en hospitalizacion de adultos en medicina interna,False,,,,,,False,
18,HUSR240919SLJ,2024-09-04T15:24:48.595019,,MAD,58,ENF,MATERNITY,MEDICAL_HOSPITALIZATION,OBSTETRICS_AND_GYNECOLOGY,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",30,0,"- Turnos tardes / noches (5 tardes, 2 noches, 3 libres), cadencia repetida secuencialmente, pudiendo ser 4 tardes para ajustar horas trabajadas.
- Turnos de tarde: 14:00h - 22:00h.
- Turnos de noche: 22:00h - 06:00h.
- Buen ambiente de trabajo, un hospital con + de 130 años de historia centrado en la persona.","¿Buscas un nuevo reto profesional en uno de los hospitales más emblemáticos de Madrid? El Hospital Universitario San Rafael, con más de 130 años de experiencia y centrado en la atención personalizada, necesita incorporar a una enfermera especializada en maternidad para su equipo. Súmate a un ambiente de trabajo excelente en un centro de referencia situado en pleno corazón de la capital.

Qué buscamos: Enfermera especializada en maternidad con experiencia en hospitalización de adultos, pediatría y maternidad. Es imprescindible tener la titulación oficial de Enfermería.

Qué ofrecemos: Contrato indefinido a jornada completa con turnos rotatorios de tardes y noches. Los turnos de tarde son de 14:00h a 22:00h, mientras que los nocturnos van desde las 22:00h hasta las 06:00h. La rotación semanal es de 5 tardes, 2 noches y 3 días libres, pudiendo ajustarse a 4 tardes según las necesidades. Ofrecemos un salario entre 29.500€ y al año, además de uniformes, parking y comidas gratis para los empleados. ¡Aplica en Livo para esta oportunidad!","Empleo: Enfermera de maternidad en Hospital San Rafael Madrid | Contrato indefinido, 29.500€/año, turnos flexibles y beneficios extra",29500.0,,TOTAL,"A añadir variables de nocturnidad, domingos o festivos.",PERMANENT,SPECIFIC_DATE,2024-11-06,,2024-11-06,"EVENING, NIGHT",,Experiencia en hospitalizacion maternidad adultos y pediatria,False,,,,,,False,
19,MTT240994DDM,2024-09-04T15:41:33.438624,,BCN,9,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",22,0,"- Turno noche con fines de semana de mañana.
- Una semana lunes, martes turno noche y viernes, sábado y domingo turno mañana.
- La otra semana martes, miércoles y jueves turno noche y sábado y domingo turno mañana.
- Turno mañana: 07:45h- 15:00h.
- Turno noche: 21:45 - 08:00h.","¿Estás buscando un nuevo reto profesional en el ámbito sanitario? La Clínica Mi Tres Torres, situada en Barcelona, busca incorporar un/a enfermero/a para su equipo de hospitalización.

Qué buscamos:
Profesionales de enfermería con experiencia en el área de hospitalización. Imprescindible estar en posesión del título de Grado en Enfermería o Diplomatura en Enfermería. Se valorará positivamente la experiencia previa en un puesto similar.

Qué ofrecemos:
- Contrato indefinido a jornada completa.
- Turno rotatorio: una semana de lunes a jueves con turno de noche (21:45 - 08:00h) y viernes a domingo turno de mañana (07:45 - 15:00h). La semana siguiente de martes a jueves turno de noche y sábado y domingo turno de mañana.
- Salario entre 38.000€ y 42.000€ brutos anuales.
- Beneficios sociales: uniforme, parking y comidas.

Aplica en Livo y forma parte de nuestro equipo de profesionales comprometidos con la excelencia sanitaria.","Enfermero/a para hospitalización en Clínica Mi Tres Torres. Contrato indefinido, salario 38-42.000€. ¡Únete a nuestro equipo en Barcelona!",38000.0,,TOTAL,,PERMANENT,SPECIFIC_DATE,2024-11-06,,2024-11-06,NIGHT,,,False,,,,,,False,
20,MTT240956JQM,2024-09-04T15:52:41.013144,,BCN,9,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",9,0,"- Turno combinado mañanas y tardes.
- Se adjudica un calendario y se trabajan dos fines de semana al mes. 
- Turno mañana: 07:45h- 15:00h.
- Turno tarde: 14:45h - 22:00h.
","¿Estás buscando trabajo en el sector sanitario en Barcelona? La Clínica Mí Tres Torres busca incorporar a una enfermera a su equipo para el servicio de hospitalización. Esta moderna clínica, situada en el corazón de la ciudad condal, cuenta con unas instalaciones punteras y un equipo humano altamente cualificado.

¿Qué buscamos?
Buscamos una enfermera colegiada con experiencia en el área de hospitalización. Es imprescindible tener disponibilidad para trabajar en un turno combinado de mañanas y tardes, incluyendo dos fines de semana al mes. El horario de mañana es de 07:45h a 15:00h, mientras que el de tarde es de 14:45h a 22:00h. Se adjudicará un calendario laboral.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa.
- Salario entre 34.000€ y 38.000€ brutos anuales.
- Uniforme, parking y comida subvencionada.
- Formación continuada y posibilidades de desarrollo profesional.

Si estás interesada en esta oportunidad laboral y cumples con los requisitos, aplica en Livo. ¡No dejes pasar esta oportunidad en la Clínica Mí Tres Torres!","Enfermera para hospitalización en Barcelona: contrato indefinido, 34-38K, horario mixto. Únete al equipo de Clínica Mí Tres Torres. ¡Aplica ya!",34000.0,,TOTAL,,PERMANENT,SPECIFIC_DATE,2024-11-06,,2024-11-06,"MORNING, EVENING",,,False,,,,,,False,
21,CSF240962JRY,2024-09-05T13:17:27.169727,,BCN,6,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",15,0,,,,1500.0,,TOTAL,,TEMPORAL,SPECIFIC_DATE,2024-09-12,SPECIFIC_DATE,2024-09-22,EVENING,,,False,,,,,,False,
22,MTUS240890KNL,2024-09-05T17:00:46.620437,,BCN,74,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING",13,0,"RESPONSABLE SANITARIO EN RESIDENCIA SANT CUGAT

- Garantizar condiciones higiénicas y sanitarias de usuarios, personal y centro.
- Velar por una atención digna y mejorar la calidad asistencial.
- Colaborar con la dirección en objetivos y proyectos de mejora.
- Coordinar y supervisar al personal de enfermería y auxiliares.
- Gestionar la acogida y adaptación de nuevas incorporaciones.
- Detectar necesidades formativas y colaborar en formación continua.
- Elaborar y asegurar el cumplimiento de protocolos.
- Compaginar funciones de RHS con tareas de enfermería.","¿Estás buscando un entorno de trabajo motivador y enriquecedor? En la Residencia y Centro de Día MUTUAM Sant Cugat, situada en Barcelona, tenemos una interesante oportunidad para ti como responsable sanitario/a. Únete a un equipo comprometido y haz que tu vocación por el cuidado de las personas sea tu mayor satisfacción día a día.

Qué buscamos:

- Enfermero/a con experiencia en el ámbito de la hospitalización para desempeñar funciones de responsable sanitario/a en nuestra residencia de Sant Cugat.
- Profesional con dotes de liderazgo, capacidad de organización y trabajo en equipo para garantizar condiciones higiénicas y sanitarias óptimas a nuestros residentes, personal y centro.
- Persona proactiva, con visión de mejora continua, que vele por una atención digna y la excelencia en la calidad asistencial.
- Enfermero/a dispuesto/a a colaborar activamente con la dirección en el establecimiento de objetivos y proyectos de mejora.
- Candidato/a con habilidades para coordinar y supervisar al personal de enfermería y auxiliares.
- Profesional resolutivo/a y empático/a para gestionar la acogida y adaptación de nuevas incorporaciones al equipo.
- Enfermero/a con criterio para detectar necesidades formativas y colaborar en la formación continua del personal.
- Persona metódica y rigurosa para elaborar y asegurar el cumplimiento de protocolos sanitarios.
- Disponibilidad para compaginar funciones de responsable sanitario con tareas propias de enfermería.

Qué ofrecemos:

- Contrato indefinido a jornada completa.
- Salario entre 29.000 y 33.000€ brutos anuales.
- Uniforme y parking gratuitos.
- Incorporación a un proyecto profesional estable y de calidad en un entorno de trabajo agradable.
- Oportunidad de desarrollarte en un puesto con alto grado de autonomía y responsabilidad.
- Posibilidad de formación y crecimiento profesional continuos.

Si estás interesado/a, aplica en Livo. ¡Te esperamos!","Trabaja como responsable sanitario en MUTUAM Sant Cugat. Contrato indefinido, 29-33K anuales. ¡Lidera nuestro equipo de enfermería!",29000.0,,TOTAL,,PERMANENT,SPECIFIC_DATE,2024-11-01,,2024-11-01,"MORNING, EVENING",,,False,,,,,,False,
23,CCM240900UJS,2024-09-10T15:43:14.51851,,MAD,30,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",54,0,- Posibilidad de turnos extras,,,29000.0,,TOTAL,Salario en 14 pagas,LEAVE,SPECIFIC_DATE,2024-11-06,LESS_THAN_ONE_YEAR,2024-11-06,EVENING,,,False,,,,,,False,
24,CCM240920HHC,2024-09-10T15:46:42.224072,,MAD,30,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",26,0,- Posibilidad de turnos extras,"¿Buscas una nueva oportunidad en el sector sanitario? ¡En la Clínica CEMTRO de Madrid necesitamos reforzar nuestro equipo de enfermería! Únete a un centro de referencia con una excelente trayectoria y un compromiso inquebrantable con la calidad asistencial.

¿Qué buscamos?

Enfermera/o especializada/o en urgencias con experiencia demostrable. Imprescindible estar en posesión del título de Grado en Enfermería y colegiación vigente. Valoraremos positivamente tu capacidad de trabajo en equipo, vocación de servicio y disponibilidad para realizar turnos extras.

¿Qué ofrecemos?

- Contrato de cobertura de baja por enfermedad o accidente.
- Salario entre 30.000€ y 40.000€ brutos anuales.
- Beneficios sociales: uniforme, parking y comidas subvencionadas.
- Posibilidad de desarrollarte en un entorno profesional estimulante y de alto nivel.

Si crees que cumples con el perfil, no lo dudes y aplica en Livo. ¡Te esperamos!","Enfermería en Clínica CEMTRO Madrid: urgencias, 30-40K€, contrato por baja. Parking y comidas subvencionadas. ¡Únete a un centro de referencia!",30000.0,,TOTAL,Salario en 14 pagas,LEAVE,SPECIFIC_DATE,2024-11-06,LESS_THAN_ONE_YEAR,2024-11-06,EVENING,,,False,,,,,,False,
25,MTT240939MZA,2024-09-13T10:49:06.755027,,BCN,9,ENF,NURSE_CONSULTATION,OUTPATIENT_CLINICS,,CLOSED,VERIFIED,"UNIFORM, PARKING, MEAL",81,0,"- Consulta de traumatología
- Curas postoperatorias, infiltraciones PRP y tratamientos conservadores","¿Buscas una oportunidad laboral como enfermera en una clínica de prestigio en Barcelona? En la Clínica Mi Tres Torres estamos buscando reforzar nuestro equipo de enfermería en la consulta de traumatología. Si tienes experiencia en curas postoperatorias, infiltraciones PRP y tratamientos conservadores, esta puede ser tu oportunidad.

¿Qué buscamos?
Buscamos una enfermera con experiencia en consulta de traumatología, que pueda realizar curas postoperatorias, infiltraciones PRP y tratamientos conservadores. Es imprescindible tener la titulación de Enfermería y experiencia previa en un puesto similar.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa.
- Salario entre 32.000€ y 38.000€ brutos anuales.
- Uniforme, parking y comida subvencionada.
- Formar parte de un equipo multidisciplinar en una clínica de referencia.

Si crees que cumples con los requisitos, aplica en Livo. ¡Esperamos tu candidatura!","Enfermera traumatología Barcelona: Empleo indefinido en Clínica Mi Tres Torres. Experiencia en curas, infiltraciones PRP. 32.000-38.000€ brutos.",32000.0,,TOTAL,,PERMANENT,SPECIFIC_DATE,2024-11-15,,2024-11-15,FLEXIBLE,,,False,,,,,,False,
26,FSJ240966ZPE,2024-09-16T14:29:22.997285,,MAD,66,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING",34,0,"- Posibilidad de turnos extras remunerados
- Turnos rotatorios mañana y noche
- Turnos de mañana:  08:00h - 15:00h
- Turnos de noche: 22:00h - 08:00h","¿Estás buscando trabajo en el ámbito sanitario? La Fundación Instituto San José, ubicada en Madrid, busca incorporar a una enfermera para su servicio de hospitalización.

¿Qué buscamos?
Enfermera colegiada con experiencia en el área de hospitalización. Imprescindible compromiso con el cuidado de los pacientes y capacidad para trabajar en equipo.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa
- Turnos rotatorios de mañana (08:00h - 15:00h) y noche (22:00h - 08:00h)
- Posibilidad de realizar turnos extras remunerados
- Salario entre 29.000€ y 31.000€ brutos anuales
- Uniformes y parking gratuitos

Si estás interesada, aplica en Livo. Encontrarás una oportunidad estable en un entorno profesional de calidad.","Empleo sanitario: Enfermera para hospitalización en Madrid. Contrato indefinido, 29-31.000€, turnos rotatorios. ¡Aplica ahora en la Fundación Instituto San José!",29000.0,,TOTAL,Sueldo en 14 pagas. A añadir variables de nocturnidad y festivos.,PERMANENT,SPECIFIC_DATE,2024-11-02,,2024-11-02,"MORNING, NIGHT",,,False,,,,,,False,
27,FSJ240973LLB,2024-09-16T16:29:22.846379,,MAD,66,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, PARKING",19,0,"- Posibilidad de turnos extras remunerados
- Turnos rotatorios tarde y noche
- Turnos de tarde: 15:00h - 22:00h
- Turnos de noche: 22:00h - 08:00h","¿Buscas un empleo como enfermera en Madrid? La Fundación Instituto San José busca incorporar a una enfermera para su servicio de hospitalización. Descubre todas las ventajas que te ofrece trabajar en uno de los centros hospitalarios más reconocidos de la capital.

¿Qué buscamos?
Enfermera colegiada con experiencia en el área de hospitalización. Debes estar familiarizada con los cuidados de pacientes ingresados y tener gran capacidad de trabajo en equipo. Se valorará positivamente contar con formación específica en el área de hospitalización.

¿Qué ofrecemos?
- Contrato por paternidad
- Salario entre 29.000€ y 33.000€ brutos anuales
- Posibilidad de realizar turnos extras remunerados
- Turnos rotatorios de tarde (15:00h - 22:00h) y noche (22:00h - 08:00h)
- Uniforme y parking gratuitos

Si buscas estabilidad laboral y un ambiente de trabajo agradable en un centro hospitalario de prestigio, no dudes en aplicar en Livo. ¡Te esperamos!","Empleo de enfermera hospitalaria en Madrid: 29-33K€ en la Fundación Instituto San José. Turnos tarde/noche, parking gratuito. ¡Aplica ya!",29000.0,,TOTAL,Sueldo en 14 pagas. A añadir variables de nocturnidad y festivos.,PATERNITY,SPECIFIC_DATE,2024-11-06,LESS_THAN_ONE_YEAR,2024-11-06,"EVENING, NIGHT",,,False,,,,,,False,
