facility_id,id,start_time_utc,finish_time_utc,specialization,specialization_display_text,category,capacity,facility_name
101,64248,2025-08-20 05:25:00+00:00,2025-08-20T12:35:00,EMERGENCY,Urgencias,ENF,3,Consorci Sanitari Integral
101,64249,2025-08-20 05:25:00+00:00,2025-08-20T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64250,2025-08-22 05:25:00+00:00,2025-08-22T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64252,2025-08-23 05:25:00+00:00,2025-08-23T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64254,2025-08-24 05:25:00+00:00,2025-08-24T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64255,2025-08-25 05:25:00+00:00,2025-08-25T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64256,2025-08-26 05:25:00+00:00,2025-08-26T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64257,2025-08-27 05:25:00+00:00,2025-08-27T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64258,2025-08-29 05:25:00+00:00,2025-08-29T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64259,2025-08-04 12:15:00+00:00,2025-08-04T19:25:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64260,2025-08-06 12:10:00+00:00,2025-08-06T19:25:00,EMERGENCY,Urgencias,ENF,1,Consorci Sanitari Integral
101,64262,2025-08-11 12:10:00+00:00,2025-08-11T19:25:00,EMERGENCY,Urgencias,ENF,2,Consorci Sanitari Integral
101,64263,2025-08-12 12:10:00+00:00,2025-08-12T19:25:00,EMERGENCY,Urgencias,ENF,2,Consorci Sanitari Integral
101,64264,2025-08-13 12:15:00+00:00,2025-08-13T19:25:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64265,2025-08-14 12:15:00+00:00,2025-08-14T19:25:00,EMERGENCY,Urgencias,ENF,2,Consorci Sanitari Integral
101,64266,2025-08-18 12:10:00+00:00,2025-08-18T19:25:00,EMERGENCY,Urgencias,ENF,2,Consorci Sanitari Integral
101,64267,2025-08-18 12:15:00+00:00,2025-08-18T19:25:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64270,2025-08-29 12:10:00+00:00,2025-08-29T19:25:00,OPERATING_ROOM,Quirófano,TCAE,1,Consorci Sanitari Integral
101,64271,2025-08-09 19:05:00+00:00,2025-08-10T05:45:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64272,2025-08-10 19:05:00+00:00,2025-08-11T05:45:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64275,2025-08-28 19:05:00+00:00,2025-08-29T05:45:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64276,2025-08-30 19:05:00+00:00,2025-08-31T05:45:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
1,64277,2025-07-19 23:00:00+00:00,2025-07-20T07:00:00,EMERGENCY,Urgencias,ENF,2,Livo Hospital
69,64278,2025-07-18 19:50:00+00:00,2025-07-19T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Sant Jaume de Calella
1,64284,2025-07-17 23:00:00+00:00,2025-07-18T07:00:00,EMERGENCY,Urgencias,ENF,2,Livo Hospital
69,64286,2025-07-18 19:50:00+00:00,2025-07-19T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Sant Jaume de Calella
22,64294,2025-07-22 13:00:00+00:00,2025-07-22T20:00:00,OPERATING_ROOM,Quirófano,ENF,1,Uros Associats | Teknon
25,64303,2025-07-19 07:00:00+00:00,2025-07-19T19:00:00,EMERGENCY,Urgencias,ENF,2,Hospital Universitario de Torrejón
25,64304,2025-07-20 07:00:00+00:00,2025-07-20T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64305,2025-07-21 07:00:00+00:00,2025-07-21T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64306,2025-07-23 07:00:00+00:00,2025-07-23T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64307,2025-07-26 07:00:00+00:00,2025-07-26T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64308,2025-07-27 07:00:00+00:00,2025-07-27T19:00:00,EMERGENCY,Urgencias,ENF,2,Hospital Universitario de Torrejón
25,64309,2025-07-28 07:00:00+00:00,2025-07-28T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64310,2025-07-29 07:00:00+00:00,2025-07-29T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64311,2025-07-30 07:00:00+00:00,2025-07-30T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64312,2025-07-31 07:00:00+00:00,2025-07-31T19:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64315,2025-07-16 19:00:00+00:00,2025-07-17T07:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64316,2025-07-17 19:00:00+00:00,2025-07-18T07:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64317,2025-07-22 19:00:00+00:00,2025-07-23T07:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64318,2025-07-23 19:00:00+00:00,2025-07-24T07:00:00,EMERGENCY,Urgencias,ENF,2,Hospital Universitario de Torrejón
25,64319,2025-07-24 19:00:00+00:00,2025-07-25T07:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
25,64320,2025-07-29 19:00:00+00:00,2025-07-30T07:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Universitario de Torrejón
22,64323,2025-07-29 13:00:00+00:00,2025-07-29T20:00:00,OPERATING_ROOM,Quirófano,ENF,1,Uros Associats | Teknon
17,64328,2025-07-17 04:00:00+00:00,2025-07-17T12:15:00,ANESTHESIC_REANIMATION,Anestesia-Reanimación,ENF,2,Fundació Puigvert
101,64331,2025-07-30 05:25:00+00:00,2025-07-30T12:35:00,EMERGENCY,Urgencias,ENF,4,Consorci Sanitari Integral
101,64333,2025-07-30 05:25:00+00:00,2025-07-30T12:35:00,EMERGENCY,Urgencias,ENF,2,Consorci Sanitari Integral
101,64334,2025-07-19 05:25:00+00:00,2025-07-19T12:35:00,EMERGENCY,Urgencias,ENF,5,Consorci Sanitari Integral
101,64335,2025-07-20 05:25:00+00:00,2025-07-20T12:35:00,EMERGENCY,Urgencias,ENF,3,Consorci Sanitari Integral
101,64336,2025-07-23 05:25:00+00:00,2025-07-23T12:35:00,EMERGENCY,Urgencias,ENF,5,Consorci Sanitari Integral
101,64338,2025-07-25 05:25:00+00:00,2025-07-25T12:35:00,EMERGENCY,Urgencias,ENF,5,Consorci Sanitari Integral
101,64340,2025-07-31 05:25:00+00:00,2025-07-31T12:35:00,EMERGENCY,Urgencias,ENF,5,Consorci Sanitari Integral
101,64341,2025-07-24 05:25:00+00:00,2025-07-24T12:35:00,EMERGENCY,Urgencias,ENF,5,Consorci Sanitari Integral
101,64342,2025-07-28 05:25:00+00:00,2025-07-28T12:15:00,EMERGENCY,Urgencias,ENF,3,Consorci Sanitari Integral
101,64344,2025-07-31 05:25:00+00:00,2025-07-31T12:15:00,INTENSIVE_CARE_UNIT,UCI,ENF,3,Consorci Sanitari Integral
101,64345,2025-07-29 05:25:00+00:00,2025-07-29T12:15:00,INTENSIVE_CARE_UNIT,UCI,ENF,3,Consorci Sanitari Integral
101,64346,2025-07-26 05:25:00+00:00,2025-07-26T12:15:00,INTENSIVE_CARE_UNIT,UCI,ENF,3,Consorci Sanitari Integral
101,64347,2025-07-27 05:25:00+00:00,2025-07-27T12:15:00,INTENSIVE_CARE_UNIT,UCI,ENF,2,Consorci Sanitari Integral
101,64349,2025-07-21 05:25:00+00:00,2025-07-21T12:35:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Consorci Sanitari Integral
101,64350,2025-07-22 05:25:00+00:00,2025-07-22T12:35:00,INTENSIVE_CARE_UNIT,UCI,ENF,2,Consorci Sanitari Integral
101,64351,2025-07-30 05:25:00+00:00,2025-07-30T12:35:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Consorci Sanitari Integral
79,64364,2025-07-27 20:00:00+00:00,2025-07-28T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario Quirónsalud Madrid
101,64368,2025-07-27 05:25:00+00:00,2025-07-27T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64369,2025-07-22 05:25:00+00:00,2025-07-22T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64371,2025-07-27 05:25:00+00:00,2025-07-27T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64372,2025-07-22 05:25:00+00:00,2025-07-22T12:35:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64373,2025-07-26 05:25:00+00:00,2025-07-26T12:35:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64374,2025-07-27 05:25:00+00:00,2025-07-27T12:35:00,HOSPITALIZATION,Hospitalización,ENF,3,Consorci Sanitari Integral
35,64382,2025-08-29 13:00:00+00:00,2025-08-29T20:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital General de Catalunya
106,64387,2025-07-15 05:30:00+00:00,2025-07-15T12:15:00,MENTAL_HEALTH,Hospitalización Salud mental,ENF,1,Hospital de Mataró
101,64391,2025-07-30 12:15:00+00:00,2025-07-30T19:25:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64392,2025-07-16 12:15:00+00:00,2025-07-16T19:25:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64393,2025-07-30 12:15:00+00:00,2025-07-30T19:25:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64394,2025-07-22 12:15:00+00:00,2025-07-22T19:25:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
101,64396,2025-07-22 12:15:00+00:00,2025-07-22T19:25:00,HOSPITALIZATION,Hospitalización,ENF,5,Consorci Sanitari Integral
101,64397,2025-07-30 12:15:00+00:00,2025-07-30T19:25:00,HOSPITALIZATION,Hospitalización,ENF,2,Consorci Sanitari Integral
12,64407,2025-08-02 05:50:00+00:00,2025-08-02T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
69,64410,2025-07-21 12:50:00+00:00,2025-07-21T20:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Sant Jaume de Calella
12,64411,2025-08-03 05:50:00+00:00,2025-08-03T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,64412,2025-08-03 12:45:00+00:00,2025-08-03T19:50:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,64415,2025-08-04 05:50:00+00:00,2025-08-04T13:00:00,HOSPITALIZATION,Hospitalización,ENF,3,Hospital El Pilar
12,64416,2025-08-04 05:50:00+00:00,2025-08-04T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,64418,2025-08-05 12:45:00+00:00,2025-08-05T19:50:00,HOSPITALIZATION,Hospitalización,ENF,3,Hospital El Pilar
12,64419,2025-08-06 12:45:00+00:00,2025-08-06T19:50:00,HOSPITALIZATION,Hospitalización,ENF,5,Hospital El Pilar
12,64420,2025-08-07 12:45:00+00:00,2025-08-07T19:50:00,HOSPITALIZATION,Hospitalización,ENF,5,Hospital El Pilar
12,64421,2025-08-07 05:50:00+00:00,2025-08-07T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,64422,2025-08-07 05:50:00+00:00,2025-08-07T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital El Pilar
12,64423,2025-08-08 05:50:00+00:00,2025-08-08T13:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital El Pilar
12,64424,2025-08-08 12:45:00+00:00,2025-08-08T19:50:00,HOSPITALIZATION,Hospitalización,ENF,3,Hospital El Pilar
12,64425,2025-08-08 05:50:00+00:00,2025-08-08T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
69,64426,2025-07-23 19:50:00+00:00,2025-07-24T06:00:00,EMERGENCY,Urgencias,ENF,2,Hospital Sant Jaume de Calella
12,64431,2025-08-01 12:45:00+00:00,2025-08-01T19:50:00,HOSPITALIZATION,Hospitalización,ENF,4,Hospital El Pilar
35,64432,2025-09-15 20:00:00+00:00,2025-09-16T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64433,2025-09-16 20:00:00+00:00,2025-09-17T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64434,2025-09-17 20:00:00+00:00,2025-09-18T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64435,2025-09-18 20:00:00+00:00,2025-09-19T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64436,2025-09-15 20:00:00+00:00,2025-09-16,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64438,2025-09-19 20:00:00+00:00,2025-09-20,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
106,64441,2025-07-29 05:30:00+00:00,2025-07-29T12:15:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital de Mataró
35,64445,2025-09-20 18:00:00+00:00,2025-09-21,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64446,2025-09-21 18:00:00+00:00,2025-09-22T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
15,64447,2025-07-16 18:50:00+00:00,2025-07-17T05:20:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Quirónsalud Barcelona
23,64448,2025-07-19 06:00:00+00:00,2025-07-19T12:10:00,NEONATES,Neonatos,ENF,1,Hospital Universitari Dexeus
15,64449,2025-07-17 18:50:00+00:00,2025-07-18T05:20:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Quirónsalud Barcelona
23,64450,2025-07-19 12:00:00+00:00,2025-07-19T18:10:00,NEONATES,Neonatos,ENF,1,Hospital Universitari Dexeus
23,64451,2025-07-20 06:00:00+00:00,2025-07-20T12:10:00,NEONATES,Neonatos,ENF,2,Hospital Universitari Dexeus
35,64452,2025-09-15 06:00:00+00:00,2025-09-15T13:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
23,64453,2025-07-20 12:00:00+00:00,2025-07-20T18:10:00,NEONATES,Neonatos,ENF,1,Hospital Universitari Dexeus
35,64455,2025-09-16 06:00:00+00:00,2025-09-16T13:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
35,64456,2025-09-17 06:00:00+00:00,2025-09-17T13:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
15,64457,2025-07-18 05:10:00+00:00,2025-07-18T12:10:00,EMERGENCY,Urgencias,ENF,1,Hospital Quirónsalud Barcelona
35,64460,2025-09-18 06:00:00+00:00,2025-09-18T13:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
35,64461,2025-09-18 06:00:00+00:00,2025-09-18T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64462,2025-09-18 13:00:00+00:00,2025-09-18T20:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64468,2025-09-21 12:00:00+00:00,2025-09-21T18:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64470,2025-09-20 12:00:00+00:00,2025-09-20T18:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64481,2025-09-23 06:00:00+00:00,2025-09-23T13:00:00,EMERGENCY,Urgencias,ENF,2,Hospital General de Catalunya
48,64482,2025-07-16 19:00:00+00:00,2025-07-17T07:15:00,MIDWIVES,Matronas,ENF,1,Hospital de la Santa Creu i Sant Pau
35,64483,2025-09-23 13:00:00+00:00,2025-09-23T20:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
48,64484,2025-07-17 19:00:00+00:00,2025-07-18T07:15:00,MIDWIVES,Matronas,ENF,1,Hospital de la Santa Creu i Sant Pau
48,64486,2025-07-27 19:00:00+00:00,2025-07-28T07:15:00,MIDWIVES,Matronas,ENF,1,Hospital de la Santa Creu i Sant Pau
48,64489,2025-07-27 07:00:00+00:00,2025-07-27T19:15:00,MIDWIVES,Matronas,ENF,1,Hospital de la Santa Creu i Sant Pau
79,64494,2025-07-17 20:00:00+00:00,2025-07-18T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario Quirónsalud Madrid
35,64495,2025-09-22 20:00:00+00:00,2025-09-23,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64496,2025-09-23 20:00:00+00:00,2025-09-24,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64497,2025-09-24 20:00:00+00:00,2025-09-25,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64498,2025-09-25 20:00:00+00:00,2025-09-26,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64507,2025-09-24 06:00:00+00:00,2025-09-24T13:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
35,64509,2025-09-24 06:00:00+00:00,2025-09-24T13:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
35,64510,2025-09-24 13:00:00+00:00,2025-09-24T20:00:00,EMERGENCY,Urgencias,ENF,2,Hospital General de Catalunya
35,64512,2025-09-25 13:00:00+00:00,2025-09-25T20:00:00,EMERGENCY,Urgencias,ENF,1,Hospital General de Catalunya
36,64517,2025-08-01 19:30:00+00:00,2025-08-02T05:30:00,EMERGENCY,Urgencias,ENF,1,Hospital Quirónsalud del Vallès
36,64519,2025-08-02 19:30:00+00:00,2025-08-03T05:30:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Quirónsalud del Vallès
30,64522,2025-08-20 13:00:00+00:00,2025-08-20T18:00:00,EMERGENCY,Urgencias,ENF,1,Clínica CEMTRO
101,64531,2025-07-16 19:05:00+00:00,2025-07-17T05:45:00,EMERGENCY,Urgencias,ENF,1,Consorci Sanitari Integral
101,64532,2025-07-17 19:05:00+00:00,2025-07-18T05:45:00,EMERGENCY,Urgencias,ENF,1,Consorci Sanitari Integral
101,64533,2025-07-21 19:05:00+00:00,2025-07-22T05:45:00,EMERGENCY,Urgencias,ENF,1,Consorci Sanitari Integral
101,64534,2025-07-21 19:05:00+00:00,2025-07-22T05:45:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Consorci Sanitari Integral
35,64535,2025-09-27 06:00:00+00:00,2025-09-27T12:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
35,64536,2025-09-28 06:00:00+00:00,2025-09-28T12:00:00,EMERGENCY_PEDIATRICS,Urgencias de Pediatría,ENF,1,Hospital General de Catalunya
42,64539,2025-07-15 19:05:00+00:00,2025-07-16T06:00:00,EMERGENCY,Urgencias,ENF,1,Hospital San Juan de Dios de Martorell
12,64541,2025-08-11 05:50:00+00:00,2025-08-11T13:00:00,HOSPITALIZATION,Hospitalización,ENF,3,Hospital El Pilar
12,64542,2025-08-11 05:50:00+00:00,2025-08-11T13:00:00,INTENSIVE_CARE_UNIT,UCI,ENF,1,Hospital El Pilar
12,64543,2025-08-11 12:45:00+00:00,2025-08-11T19:50:00,HOSPITALIZATION,Hospitalización,ENF,3,Hospital El Pilar
25,64544,2025-07-15 20:00:00+00:00,2025-07-16T06:00:00,OPERATING_ROOM,Quirófano,ENF,1,Hospital Universitario de Torrejón
69,64569,2025-07-20 06:00:00+00:00,2025-07-20T18:00:00,EMERGENCY,Urgencias,ENF,1,Hospital Sant Jaume de Calella
69,64572,2025-07-28 05:50:00+00:00,2025-07-28T13:00:00,EMERGENCY,Urgencias,ENF,2,Hospital Sant Jaume de Calella
69,64573,2025-07-28 12:50:00+00:00,2025-07-28T20:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Sant Jaume de Calella
204,64576,2025-07-21 18:55:00+00:00,2025-07-22T05:30:00,MIDWIVES,Matronas,ENF,1,Hospital General De Granollers
79,64582,2025-07-29 06:00:00+00:00,2025-07-29T18:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario Quirónsalud Madrid
79,64583,2025-07-27 06:00:00+00:00,2025-07-27T18:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario Quirónsalud Madrid
36,64591,2025-07-23 12:30:00+00:00,2025-07-23T19:30:00,EMERGENCY,Urgencias,ENF,1,Hospital Quirónsalud del Vallès
101,64594,2025-08-01 05:25:00+00:00,2025-08-01T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64598,2025-08-02 05:25:00+00:00,2025-08-02T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64599,2025-08-02 05:25:00+00:00,2025-08-02T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64600,2025-08-03 05:25:00+00:00,2025-08-03T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64601,2025-08-03 05:25:00+00:00,2025-08-03T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64603,2025-08-01 05:15:00+00:00,2025-08-01T12:30:00,HOSPITALIZATION,Hospitalización,ENF,1,Consorci Sanitari Integral
101,64604,2025-08-05 05:25:00+00:00,2025-08-05T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64605,2025-08-05 05:25:00+00:00,2025-08-05T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,2,Consorci Sanitari Integral
101,64606,2025-08-06 05:15:00+00:00,2025-08-06T12:30:00,EMERGENCY,Urgencias,TCAE,1,Consorci Sanitari Integral
101,64607,2025-08-06 05:25:00+00:00,2025-08-06T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64608,2025-08-06 05:25:00+00:00,2025-08-06T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64609,2025-08-07 05:25:00+00:00,2025-08-07T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64610,2025-08-08 05:15:00+00:00,2025-08-08T12:30:00,OPERATING_ROOM,Quirófano,TCAE,1,Consorci Sanitari Integral
101,64611,2025-08-08 05:25:00+00:00,2025-08-08T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64613,2025-08-09 05:25:00+00:00,2025-08-09T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,2,Consorci Sanitari Integral
101,64614,2025-08-09 05:25:00+00:00,2025-08-09T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64616,2025-08-10 05:25:00+00:00,2025-08-10T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,2,Consorci Sanitari Integral
101,64617,2025-08-10 05:25:00+00:00,2025-08-10T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64619,2025-08-11 05:15:00+00:00,2025-08-11T12:30:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
25,64620,2025-07-15 06:00:00+00:00,2025-07-15T18:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
101,64621,2025-08-13 05:25:00+00:00,2025-08-13T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
101,64622,2025-08-13 05:25:00+00:00,2025-08-13T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
25,64623,2025-07-15 18:00:00+00:00,2025-07-16T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
25,64624,2025-07-16 06:00:00+00:00,2025-07-16T18:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64625,2025-07-16 18:00:00+00:00,2025-07-17T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64626,2025-07-17 18:00:00+00:00,2025-07-18T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64627,2025-07-18 18:00:00+00:00,2025-07-19T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
101,64629,2025-08-14 05:25:00+00:00,2025-08-14T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,2,Consorci Sanitari Integral
101,64630,2025-08-14 05:25:00+00:00,2025-08-14T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
25,64631,2025-07-19 18:00:00+00:00,2025-07-20T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64632,2025-07-20 18:00:00+00:00,2025-07-21T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
17,64633,2025-08-29 05:00:00+00:00,2025-08-29T09:00:00,EXTRACTIONS,Extracciones,ENF,1,Fundació Puigvert
17,64634,2025-08-26 05:00:00+00:00,2025-08-26T09:00:00,EXTRACTIONS,Extracciones,ENF,1,Fundació Puigvert
101,64635,2025-08-15 05:25:00+00:00,2025-08-15T12:35:00,HOSPITALIZATION,Hospitalización,TCAE,1,Consorci Sanitari Integral
106,64636,2025-07-31 05:30:00+00:00,2025-07-31T12:15:00,EMERGENCY,Urgencias,ENF,1,Hospital de Mataró
25,64637,2025-07-21 06:00:00+00:00,2025-07-21T18:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
25,64638,2025-07-21 18:00:00+00:00,2025-07-22T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
25,64639,2025-07-22 18:00:00+00:00,2025-07-23T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
25,64640,2025-07-23 18:00:00+00:00,2025-07-24T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
25,64641,2025-07-26 18:00:00+00:00,2025-07-27T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64642,2025-07-27 18:00:00+00:00,2025-07-28T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64643,2025-07-28 18:00:00+00:00,2025-07-29T06:00:00,HOSPITALIZATION,Hospitalización,ENF,2,Hospital Universitario de Torrejón
25,64644,2025-07-29 18:00:00+00:00,2025-07-30T06:00:00,HOSPITALIZATION,Hospitalización,ENF,1,Hospital Universitario de Torrejón
